Date,DBC,EFA,EMB,GLD,SPY,TLT,VNQ,XLF,XLK,XLV
2016-06-03,13.09963607788086,44.313209533691406,71.45152282714844,118.87999725341797,179.66891479492188,103.47957611083984,57.969566345214844,15.979132652282715,39.51823806762695,61.68445587158203
2016-06-06,13.256937026977539,44.562286376953125,71.58551788330078,118.91999816894531,180.5831298828125,102.71066284179688,57.523704528808594,16.07428741455078,39.5901985168457,62.017208099365234
2016-06-07,13.388019561767578,44.88685607910156,71.70030212402344,118.81999969482422,180.86512756347656,102.95919036865234,57.87351989746094,16.04029655456543,39.7520751953125,61.63325881958008
2016-06-08,13.615232467651367,44.977420806884766,72.07672882080078,120.58000183105469,181.4546661376953,103.51063537597656,58.243934631347656,16.053903579711914,39.83302688598633,61.84654998779297
2016-06-09,13.58901596069336,44.426429748535156,71.98741149902344,121.25,181.2068328857422,104.1786117553711,58.374263763427734,15.938355445861816,39.842018127441406,61.74416732788086
2016-06-10,13.42297649383545,43.13576126098633,71.71307373046875,121.73999786376953,179.489501953125,104.68347930908203,58.099910736083984,15.741250038146973,39.53623962402344,61.24925994873047
2016-06-13,13.42297649383545,42.50929260253906,71.45152282714844,122.63999938964844,178.1053466796875,105.14946746826172,58.113609313964844,15.63249397277832,39.09553909301758,60.76288604736328
2016-06-14,13.335586547851562,41.82998275756836,71.12619018554688,122.7699966430664,177.75502014160156,105.07179260253906,57.96271514892578,15.401407241821289,39.185489654541016,60.85674285888672
2016-06-15,13.265676498413086,42.109256744384766,71.4068603515625,123.68000030517578,177.50721740722656,105.4756851196289,58.511478424072266,15.421796798706055,39.08654022216797,60.43862533569336
2016-06-16,13.038463592529297,42.199825286865234,71.41963958740234,122.37999725341797,178.0369415283203,105.98834991455078,58.84071731567383,15.462577819824219,39.16749954223633,60.65195846557617
2016-06-17,13.34432601928711,42.61495590209961,71.34945678710938,123.94999694824219,177.37388610839844,105.32811737060547,58.74469757080078,15.449601173400879,38.90631103515625,60.02225875854492
